3082479,Privacy-Preserving Collaborative Anomaly Detection for Participatory Sensing,2014,24,5,4,1.0,1271724398,Shanika Karunasekera,0,0.20279561436658805,0.0753070172078775
91065195,A Relevance Weighted Ensemble Model for Anomaly Detection in Switching Data Streams,2014,23,14,3,1.0,1903149906,Tharshan Vaithianathan,0,0.0624988202191245,0.2387753506107029
214011242,Detecting Location-Centric Communities Using Social-Spatial Links with Temporal Constraints,2015,13,5,3,1.0,1271724398,Shanika Karunasekera,0,-0.06349561751414125,0.6681386519388308
43775930,A query based approach for mining evolving graphs,2009,17,10,1,1.0,2111831791,Christopher Leckie,0,0.003708468606338,0.082832279151172
197699030,An evaluation of criteria for measuring the quality of clusters,1999,9,44,2,0.0,337145742,Bhavani Raskutti,0,-0.6364678002506867,2.2378999677076385
226292821,Structure-Aware Distance Measures for Comparing Clusterings in Graphs,2014,19,2,5,0.0,123309386,Kotagiri Ramamohanarao,0,-0.618237627221752,2.216035693746708
756143233,An Embedding Scheme for Detecting Anomalous Block Structured Graphs,2015,21,2,3,1.0,249221098,Sutharshan Rajasegarar,0,0.20279561436658805,0.0753070172078775
1482029186,DP1SVM A dynamic planar one-class support vector machine for Internet of Things environment,2015,24,13,4,1.0,249221098,Sutharshan Rajasegarar,0,0.20279561436658805,0.0753070172078775
1491212867,Characteristic-based descriptors for motion sequence recognition,2008,22,7,2,0.0,123309386,Kotagiri Ramamohanarao,0,0.21438872843298346,-0.1353423822296997
1518706989,Approximate data mining in very large relational data,2006,13,3,4,0.0,236175242,James C. Bezdek,0,-0.44817938192529644,0.5418251857459617
1564611420,Approximate Spectral Clustering,2009,22,40,3,0.0,123309386,Kotagiri Ramamohanarao,0,-0.8506757423325126,2.993886785734365
1564679227,Adapting Spectral Co-clustering to Documents and Terms Using Latent Semantic Analysis,2009,6,8,4,0.0,123309386,Kotagiri Ramamohanarao,0,-0.5092304551304814,1.221606046082076
1556024794,Unsupervised anomaly detection in network intrusion detection using clusters,2005,25,264,1,1.0,2111831791,Christopher Leckie,0,0.16289942267420765,0.5425019004674513
1520723760,iVAT and aVAT enhanced visual analysis for cluster tendency assessment,2010,33,46,4,0.0,123309386,Kotagiri Ramamohanarao,0,0.21438872843298346,-0.1353423822296997
1566201607,The Development of an Interactive Fault Diagnosis Expert System for Telecommunication Applications,1996,6,0,1,1.0,2111831791,Christopher Leckie,0,-0.21951710523636672,0.22442798485096774
1530681335,Mining generalised emerging patterns,2006,9,5,1,1.0,2111831791,Christopher Leckie,0,0.03698699980230171,-0.0361245991277471
1577134341,Local outlier detection for data streams in sensor networks Revisiting the utility problem invited paper,2015,40,7,3,0.0,236175242,James C. Bezdek,0,0.222891316419806,0.19850070327607586
1673545228,Using graph partitioning to discover regions of correlated spatio-temporal change in evolving graphs,2009,28,4,1,1.0,2111831791,Christopher Leckie,0,-0.21934185016841626,0.6056873083074126
1579862162,Network analysis system,1996,7,25,1,1.0,2111831791,Christopher Leckie,0,0.003708468606338,0.082832279151172
1580798329,Adaptive Clustering for Network Intrusion Detection,2004,10,44,1,1.0,2111831791,Christopher Leckie,0,0.21939804109217764,0.5570340017493497
1581999186,Echidna efficient clustering of hierarchical data for network traffic analysis,2006,8,6,2,1.0,2095913062,Abdun Naser Mahmood,0,-0.8934870575665008,2.978126160128033
1946933625,Streaming analysis in wireless sensor networks,2014,35,17,6,0.0,236175242,James C. Bezdek,0,-0.1065153683131222,0.2526965172605994
1969903078,Approximate pairwise clustering for large data sets via sampling plus extension,2011,37,44,3,0.0,236175242,James C. Bezdek,0,-0.8894856252410341,3.2995779140787618
1968233163,Elliptical anomalies in wireless sensor networks,2009,42,60,4,0.0,236175242,James C. Bezdek,0,-0.4878241342445347,-0.3428437655048424
1971995061,Profiling spatial and temporal behaviour in sensor networks A case study in energy monitoring,2014,10,6,6,1.0,249221098,Sutharshan Rajasegarar,0,0.20279561436658805,0.0753070172078775
2004809514,clusiVAT A mixed visual/numerical clustering algorithm for big data,2013,19,14,4,0.0,236175242,James C. Bezdek,0,-0.17350312270110557,1.4161275846135082
2008386386,An efficient hyperellipsoidal clustering algorithm for resource-constrained environments,2011,19,23,4,1.0,249221098,Sutharshan Rajasegarar,0,-0.8579911843306524,3.054145183843599
1989162952,Applications of Class-Conditional Conformal Predictor in Multi-class Classification,2013,11,2,1,1.0,2111831791,Christopher Leckie,0,0.601709352216007,-0.28415668478854417
1991060442,Ellipsoidal neighbourhood outlier factor for distributed anomaly detection in resource constrained networks,2014,33,20,6,1.0,249221098,Sutharshan Rajasegarar,0,0.3024941206384012,0.2601028475248656
1987830365,Profiling Pedestrian Distribution and Anomaly Detection in a Dynamic Environment,2015,13,6,3,1.0,249221098,Sutharshan Rajasegarar,0,-0.012266980069998138,0.42638545729313604
1988044453,Measures for ranking cell trackers without manual validation,2013,25,6,3,1.0,1992102670,Rajib Chakravorty,0,-0.3224513172225988,0.1037120505302715
2000409720,An interactive fault diagnosis expert system for a helpdesk application,1996,8,3,1,1.0,2111831791,Christopher Leckie,0,-0.21951710523636672,0.22442798485096774
2007556941,Smart car parking Temporal clustering and anomaly detection in urban car parking,2014,25,21,3,1.0,249221098,Sutharshan Rajasegarar,0,-0.15217639696622295,0.4638025457078518
2008286147,Spatio-temporal estimation with Bayesian maximum entropy and compressive sensing in communication constrained networks,2014,21,0,3,1.0,249221098,Sutharshan Rajasegarar,0,0.20279561436658805,0.0753070172078775
2021152493,Estimating the number of hosts corresponding to an intrusion alert while preserving privacy,2014,36,2,1,1.0,2111831791,Christopher Leckie,0,0.31022286334933147,0.11966991456648086
2021202704,Hierarchical summarization techniques for network traffic,2011,12,0,3,0.0,195128582,Zahir Tari,0,-0.49680371111629457,1.1825094605693118
2029293041,An efficient approach to detecting concept-evolution in network data streams,2011,14,3,3,1.0,249221098,Sutharshan Rajasegarar,0,0.17823207054877038,0.2225541242132962
2064638540,A time decoupling approach for studying forum dynamics,2013,32,8,2,0.280266,2099954206,Conor Hayes,0,-0.0421600837397371,0.7517471605365825
2073703998,Evolving Fuzzy Rules for Anomaly Detection in Data Streams,2015,29,19,5,0.0,236175242,James C. Bezdek,0,0.1043090755602947,0.17528282751568364
2058063871,Fuzzy c-Means Algorithms for Very Large Data,2012,40,258,3,0.0,236175242,James C. Bezdek,0,-0.064181750922619,0.5322747349694676
2058223454,A scalable sampling scheme for clustering in network traffic analysis,2007,21,7,2,1.0,2095913062,Abdun Naser Mahmood,0,-0.21934185016841626,0.6056873083074126
2065289816,ciForager Incrementally discovering regions of correlated change in evolving graphs,2012,35,4,2,0.0,2088104168,Michael E. Houle,0,0.003708468606338,0.082832279151172
2085889294,SeqiBloc mining multi-time spanning blockmodels in dynamic graphs,2012,17,5,2,0.0,123309386,Kotagiri Ramamohanarao,0,0.003708468606338,0.082832279151172
2100070345,FSR feature set reduction for scalable and accurate multi-class cancer subtype classification based on copy number,2012,31,9,2,0.0,2074111760,Adam Kowalczyk,0,-0.25023896793326905,0.13037718530513653
