"2258931146","Burak Turhan","949","52","1661","21"
"74107547","Enzo Cialini","973716","5","29",\N
"2707765583","Rebecca Rush","641942","1","12",\N
"86401809","Claes Wohlin","1458","27","1089","17"
"2149904132","Sira Vegas","1022546","7","99",\N
"1971155279","Gozde Kocak","1328051","2","67",\N
"1275617478","Markku Oivo","971423","4","73",\N
"2095595419","JÃ¼rgen MÃ¼nch","905169","13","264",\N
"1986146529","Tekin MeriÃ§li","93246","1","1",\N
"249379578","Ekrem Kocaguneli","1006373","23","499",\N
"2105562660","Zach Milton","1345197","1","224",\N
"2535230641","Fernando Uyaguari","336054","1","10",\N
"89514681","Davide Falessi","989160","15","325",\N
"337418753","Yigit Kultur","48311","2","45",\N
"2236230523","Tim Menzies","345","94","3790","29"
"1933881906","Davide Fucci","971425","3","26",\N
"2189929542","Stefan Wagner","4460","29","278","8"
"2230135119","Taneli Taipale","146574","1","8",\N
"2192439150","Yue Jiang","164228","6","451",\N
"2642145867","Mika V. MÃ¤ntylÃ¤","959210","21","405",\N
"499017155","Natalia Juristo","1022615","18","319",\N
"1829250085","Emilia Mendes","364","79","2079","28"
"2072106099","Rajesh Vasa","641873","5","86",\N
"2119579833","Thomas Shippey","345493","3","26",\N
"1495808708","Andriy Miranskyy","973622","17","130",\N
"2156349199","Fayola Peters","1015791","13","274",\N
"2188082407","Justin S DiStefano","1332925","2","172",\N
"2336032791","Mika Qvist","146585","1","8",\N
"2225408561","Ayse Tosun","1006357","11","274",\N
"2045589531","Massimiliano Di Penta","714","40","1476","23"
"2108796795","Martin Shepperd","460","51","3678","26"
"2232413423","Jean PetriÄ‡","85992","6","51",\N
"2120101566","Ayse Bener","914","65","1875","21"
"1769006214","Ayse Tosun Misirli","135835","6","169",\N
"2806400304","Oscar Dieste","971510","1","15",\N
"1983773007","Ayse Bakir","905756","2","20",\N
"203087492","Markus Lumpe","641868","5","88",\N
"2267126441","Simone Romano","658591","5","31",\N
"2766073785","Dimuthu Gunarathna","357055","1","43",\N
"260355568","Andreas Jedlitschka","134002","4","72",\N
"2132732281","Tracy Hall","867439","26","892",\N
"2284613896","Ayse Tosun Misirli","971464","1","15",\N
"2223904672","Andriy Miransky","32914","1","9",\N
"134902553","Giuseppe Scanniello","2642","41","509","13"
"2142735317","David Bowes","2740","27","1094","13"
"2225700093","Iflaah Salman","1139627","1","0",\N
"2553598689","Seyedrebvar Hosseini","346627","4","81",\N
"2005165943","Bora Caglayan","1006323","13","144",\N
"2100273499","Ye Yang","2983","31","600","12"
"2328635555","Justin S. Di Stefano","572360","1","353",\N
"2406011068","Ã‡etin MeriÃ§li","93302","1","1",\N
"2955687433","Bojan Cukic","966361","8","896",\N
"2225714076","Mayy Habayeb","32915","3","26",\N
"1231678246","Leandro L. Minku","2058","36","1180","15"
"2324363505","Yasemin KÃ¶sker","995313","3","23",\N
"86718148","O. Kutlubay","562004","3","32",\N
"1277886999","Boyce Sigweni","619014","4","31",\N
