"2143589486","Yong Deng","114","148","4234","39"
"3001446902","Dong Wang","1273829","1","3",\N
"2958409873","Xinzhu Cao","1078655","1","14",\N
"2995908733","Shang Gao","272409","1","10",\N
"2304622471","Xiaoyan Su","184017","19","462",\N
"1452306837","Danilo Pelusi","610349","7","27",\N
"2141120064","Xiaoge Zhang","41691","10","372",\N
"2870268385","Huawang Shi","610138","2","8",\N
"2168198787","Chenzhao Li","909410","6","37",\N
"2687542468","Xin Chen","675075","1","6",\N
"2637826133","Xiaohong Sun","602217","2","19",\N
"2792010124","Wei Deng","1181347","2","32",\N
"2502746863","Lihua Jiang","640297","1","0",\N
"2478722381","Haixin Zhang","73298","2","0",\N
"2823718455","Ya Juan Zhang","157138","3","2",\N
"2918318394","Likang Yin","394287","3","72",\N
"2790018083","L.G. Tallini","1165213","2","21",\N
"2099606115","Deqiang Han","1004090","14","84",\N
"2103387526","Hongming Mo","74643","3","90",\N
"2975360123","Tao Wen","283221","2","0",\N
"2510488328","Qiuchen Bao","112821","1","5",\N
"2619513188","Qi Li","666399","3","43",\N
"2661366790","Yang Liu","1268450","1","6",\N
"2016153010","Dejie Duanmu","159757","2","7",\N
"2563112744","Jingfei Zhang","682494","1","13",\N
"2110131243","Bighnaraj Naik","1008303","16","283",\N
"1895902969","Rehan Sadiq","860","49","1243","21"
"2128490383","Yuxian Du","176338","8","248",\N
"2481670439","Felix T.S. Chan","739","41","1678","22"
"2651782258","Qi Liu","950597","1","2",\N
"2650749599","Hua Wang Shi","594931","1","0",\N
"2921296505","Fan Liu","293845","1","16",\N
"2288715741","Kaijuan Yuan","1371068","2","74",\N
"2098837714","Yajuan Zhang","887200","5","152",\N
"2998314538","Tao Wen","231251","1","7",\N
"2660505876","Dong Sun","657718","1","0",\N
"2292118393","Juan Liu","887236","2","49",\N
"2993429944","Dingbin Li","267620","1","4",\N
"2558877921","Jin Qian","693501","1","8",\N
"1991937081","Andrew Adamatzky","555839","1","48",\N
"2302668458","Haoyang Zheng","394212","2","44",\N
"2920376863","Bing Yi Kang","157141","3","2",\N
"2706338655","Hai Xin Zhang","157131","1","0",\N
"2138162290","Xi Lu","183997","7","122",\N
"2641139797","Ya Li","911677","1","1",\N
"2585285917","Xingfeng Guo","693516","1","8",\N
"2920893475","Xiaozhuan Gao","1064146","2","34",\N
"2953382921","Yong Hu","1068385","1","0",\N
"2718515936","Ying Wu","116741","1","88",\N
"2104805576","Xinyang Deng","1023327","22","954",\N
"2164891624","Hongping Wang","73769","2","8",\N
"2863747316","Xin Yang Deng","157139","3","2",\N
"2289715309","Fuyuan Xiao","124704","10","250",\N
"2883557606","Hongming Mo","1155922","1","37",\N
"2553822254","Zichan Ruan","143177","1","26",\N
"2359728344","Tian Bian","394215","3","59",\N
"2715048335","Xiaowu Chen","143208","1","26",\N
"2321230313","Kasun Hewage","446517","3","80",\N
"2974371983","Sangâ€Bing Tsai","293893","1","16",\N
"2339750615","Chuan Cui","847102","1","1",\N
"2636268595","Wanqing Li","546580","1","1",\N
"2972540436","Mujin Li","263113","1","19",\N
"2486079596","Li Gou","904319","2","0",\N
"2973613220","Lipeng Pan","293888","1","16",\N
"2998821198","Fan Liu","288141","1","0",\N
"2125465316","Yunpeng Li","143136","3","57",\N
"2671857202","Si Xu","847133","1","1",\N
"2554457397","Zhen Wang","45200","9","224",\N
"2173548870","Xin Fan","159784","2","7",\N
"2894614298","Chongzhao Han","153547","9","10",\N
"2242682258","Liguo Fei","1371057","4","131",\N
"2085048420","Sankaran Mahadevan","873","79","1678","21"
"2255117470","Xiao Yan Su","123901","1","2",\N
"2689705373","Yunpeng Li","954281","2","1",\N
"2103011200","Shiyu Chen","77468","2","39",\N
"2684818101","Huawei Guo","566975","1","96",\N
