"2136132904","Yuh Shan Ho","724","35","2771","22"
"2673637318","Weihong Qian","1229902","1","35",\N
"2622214343","CristiÃ¡n Pinto Cortez","222886","1","0",\N
"2770774105","GastÃ³n NÃºÃ±ez Ulloa","222890","1","0",\N
"2566527575","Kun Yang Chuang","118928","3","93",\N
"2699075600","Nan Feng","521266","1","161",\N
"2698651968","Hsien Chang Li","546194","1","27",\N
"2705638643","Chaozhong Wu","182558","15","120",\N
"2101957912","Anastassios Pouris","105865","11","212",\N
"2707415603","Wen Ta Chiu","24138","5","447",\N
"2148736539","Chong Chen Wang","733746","1","32",\N
"2980675810","Ivelisse Torres Fernandez","222910","1","0",\N
"2475707283","Ling Li Li","521243","1","161",\N
"2701066835","Gangfeng Zhang","1337694","1","97",\N
"2779315994","Feng Zhou","518265","2","63",\N
"2588902877","Maribel Vega Arce","222885","1","0",\N
"2686831183","Guohua Ding","521263","1","161",\N
"2137946083","James Hartley","4553","27","283","8"
"2692172966","Zhi Li","1303630","1","89",\N
"2575798129","Yi Hsin Elsa Hsu","546172","1","27",\N
"2617840695","Jing Zhang","570180","1","134",\N
"2169746034","Huang Yi","621802","3","56",\N
"2554508077","Jiang Tan","1299883","1","49",\N
"2581024154","Hsyien Chia Wen","654497","2","44",\N
"2688428707","Weiwei Zhang","1229906","1","35",\N
"2108753691","Huaicheng Guo","574299","3","87",\N
"2251823460","Dragan IvanoviÄ‡","150340","6","69",\N
"2103572931","Hui Zhen Fu","54461","6","126",\N
"2489251093","Te Chen Yu","543221","1","76",\N
"2122205669","Xiaolan Ao","621788","2","32",\N
"2108468335","Ming Huang Wang","543189","3","314",\N
"2138915754","Shaodong Xie","570135","3","239",\N
"2276346887","Gonzalo Salas","222880","1","0",\N
"2844198145","Wen Shan Jian","654531","5","69",\N
"2569457531","Rongzhen Ma","777511","1","7",\N
