K19-1084,Global Autoregressive Models for Data-Efficient Sequence Learning,2019,0,3,3,0.0,26371,tetiana parshakova,Proceedings of the 23rd Conference on Computational Natural Language Learning (CoNLL),0,0,0.0,0.0
D19-5617,Machine Translation of Restaurant Reviews: New Corpus for Domain Adaptation and Robustness,2019,27,0,3,0.0,9749,alexandre berard,Proceedings of the 3rd Workshop on Neural Generation and Translation,0,0,-0.1431914755452395,-0.176975772702238
W18-6555,Char2char Generation with Reranking for the {E}2{E} {NLG} Challenge,2018,24,3,2,0.0,5964,shubham agarwal,Proceedings of the 11th International Conference on Natural Language Generation,0,0,-0.37095041502553494,-0.6571191013373917
W17-5519,A surprisingly effective out-of-the-box char2char model on the {E}2{E} {NLG} Challenge dataset,2017,0,10,2,0.0,5964,shubham agarwal,Proceedings of the 18th Annual {SIG}dial Meeting on Discourse and Dialogue,0,0,-0.031362483355824,-0.032453646393453
W16-1611,{LSTM}-Based Mixture-of-Experts for Knowledge-Aware Dialogues,2016,11,8,2,0.0,21202,phong le,Proceedings of the 1st Workshop on Representation Learning for {NLP},0,0,-0.05600143163418515,-0.07450354818285555
S16-2019,Orthogonality regularizer for question answering,2016,13,0,3,0.0,24326,chunyang xiao,Proceedings of the Fifth Joint Conference on Lexical and Computational Semantics,0,0,-0.8777121834848909,-1.4943046561619828
P16-1127,Sequence-based Structured Prediction for Semantic Parsing,2016,36,61,2,0.0,24326,chunyang xiao,Proceedings of the 54th Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers),1,0,0.38749024940188354,-0.4311687142003571
C16-1103,Natural Language Generation through Character-based {RNN}s with Finite-state Prior Knowledge,2016,10,10,2,0.0,35733,raghav goyal,"Proceedings of {COLING} 2016, the 26th International Conference on Computational Linguistics: Technical Papers",0,0,-0.40483096436011495,-1.1071241637234908
D15-1233,Reversibility reconsidered: finite-state factors for efficient probabilistic sampling in parsing and generation,2015,22,0,1,1.0,26373,marc dymetman,Proceedings of the 2015 Conference on Empirical Methods in Natural Language Processing,0,0,0.23185760743802142,-0.3886521694675594
2015.jeptalnrecital-court.11,Adaptation par enrichissement terminologique en traduction automatique statistique fond{\\'e}e sur la g{\\'e}n{\\'e}ration et le filtrage de bi-segments virtuels,2015,-1,-1,2,0.0,5281,christophe servan,Actes de la 22e conf{\\'e}rence sur le Traitement Automatique des Langues Naturelles. Articles courts,0,0,0.0,0.0
E14-2013,A Lightweight Terminology Verification Service for External Machine Translation Engines,2014,5,3,3,0.0,39852,alessio bosca,Proceedings of the Demonstrations at the 14th Conference of the {E}uropean Chapter of the Association for Computational Linguistics,0,0,0.7098410031946822,-0.6541359650112893
D14-1131,Exact Decoding for Phrase-Based Statistical Machine Translation,2014,43,3,2,0.324398,5041,wilker aziz,Proceedings of the 2014 Conference on Empirical Methods in Natural Language Processing ({EMNLP}),0,0,0.1632616227198544,-0.25891507472538466
2014.amta-researchers.15,Comparison of data selection techniques for the translation of video lectures,2014,30,1,7,0.0,7150,joern wuebker,Proceedings of the 11th Conference of the Association for Machine Translation in the Americas: MT Researchers Track,0,0,0.4569581290052274,-0.9538167196867002
