"146716645","Yvonne Dittrich","468","46","629","13"
"2123850919","Margaret Anne Storey","190","67","1824","18"
"35778973","Rafael Prikladnicki","810","62","452","11"
"2288687122","Jacob NÃ¸rbjerg","141441","8","8",\N
"389111635","Anders I. MÃ¸rch","99140","11","406",\N
"1238896655","Maria Teresa Baldassarre","2159","26","157","7"
"2115947631","Susan Elliott Sim","605","20","824","12"
"2136179207","Christina Hansson","8838","3","26",\N
"310633574","Antonio Piccinno","146493","11","143",\N
"2552030605","Sandeep Athavale","464273","1","1",\N
"1192837243","Ingela Ludvigsson","123366","1","17",\N
"2974730296","S. Giff","72167","1","59",\N
"2225310830","Heike Winshiers Theophilus","228857","2","1",\N
"2154682873","Marie Tillman","123400","1","17",\N
"2161596234","AybÃ¼ke Aurum","1000","14","487","10"
"2024959408","Rosa Lanzilotti","170825","10","104",\N
"2104824474","Helen Sharp","608","47","1078","12"
"2126017578","Li Te Cheng","1635","17","580","8"
"2279845258","Jeanette Eriksson","39276","2","11",\N
"2227584414","C. van Toorn","297653","1","67",\N
"2942247823","Michael John","153908","6","138",\N
"2289628747","Graham Low","669","34","549","11"
"700698657","Maria Francesca Costabile","1369","16","184","8"
"2997196396","Cleidson de Souza","102365","9","7",\N
"2169789338","Marcelo Cataldo","2885","17","260","6"
"1970259043","Andrew Begel","730","33","907","11"
"2031208224","Paolo Tell","3094","14","326","5"
"175980318","Tony Gorschek","296","38","1058","15"
"2091253064","Lars Bendix","1404","18","173","8"
"2172061795","Gunnar Stevens","52929","6","116",\N
"2973322131","Susan Sim","389559","1","6",\N
"2150694261","Anita Sarma","2269","22","143","7"
"1266764858","Sebastien Vaucouleur","72078","6","74",\N
"1485809630","Danilo Caivano","1567","32","315","8"
"2673045026","A. Juustila","219048","1","47",\N
"86401809","Claes Wohlin","40","69","6101","26"
"2161144543","Lars Lundberg","1586","11","217","8"
"2126761149","Bengt Wessman","123387","1","17",\N
"2109764959","Rashina Hoda","3044","13","91","5"
"183059797","Gina Venolia","162097","9","97",\N
"656307113","Volker Wulf","1456","20","678","8"
"1801224773","Jonathan Sillito","2078","14","349","7"
"2048314678","Paolo Buono","296187","4","52",\N
"1891732854","Markus Klann","214395","2","447",\N
"2661224393","C. Johansson","219045","1","47",\N
"2138791839","Silvia AbrahÃ£o","728","47","406","11"
"2131028410","Cleidson R. B. de Souza","2815","32","145","6"
"1963665096","Carmelo Ardito","296177","7","89",\N
"2125036165","Janice Singer","241","32","2165","16"
"2129571665","Mikko Korpela","102305","5","5",\N
"2015391845","Piotr Tomaszewski","37021","6","132",\N
"2153089334","Dave Randall","8839","3","37",\N
"2304871963","Sandeep Athavale","303624","2","0",\N
"2031915708","P. Rovegard","297630","2","75",\N
"2124605300","HÃ¥kan Grahn","91719","10","122",\N
"2254717378","L. Phillips","297659","1","67",\N
"81809724","Simon KÃ¥gstrÃ¶m","297723","2","75",\N
"2717809711","Jeanette Erickson","79818","1","6",\N
"2167191296","Markus Won","163092","5","154",\N
"2176357113","Gerhard Fischer","138","30","1417","19"
"2122066335","Frank Maurer","142","82","1660","19"
"2279921135","Heike Winshiers Theophilus","102321","2","2",\N
"2070059870","Kari RÃ¶nkkÃ¶","1405","11","192","8"
"266418477","Orit Hazzan","392","47","585","14"
"2230856040","Britta Kilander","283907","1","76",\N
"2885254607","E. Angelis","436391","1","8",\N
"2124522248","Lefteris Angelis","1613","17","543","8"
"1970433122","Olle Lindeberg","93661","7","69",\N
"2400080622","Wolfgang Diestelkamp","123425","1","17",\N
"219861362","Kennet Henningsson","12510","5","225",\N
"2885440803","C. V. Toorn","436393","1","8",\N
"2040139991","BjÃ¸rnar Tessem","153830","8","154",\N
"2114453931","Jeff Winter","117147","5","95",\N
"2141218191","Mats Hellman","34080","5","112",\N
"2886268639","L. Philips","436397","1","8",\N
"2912303998","Susan Elliot Sim","452714","1","0",\N
"2231538899","Cleidson deSouza","309752","1","10",\N
