"31937","daniel marcu","179","77","8406","37"
"46658","chuck simmons","22606","2",\N,"-1"
"3265","alexander fraser","135","86","1100","17"
"4268","michel galley","528","46","3892","24"
"48700","ignacio thayer","15458","3","772","-1"
"25437","michael pust","9251","5","61","-1"
"50888","scott millward","38698","1","15","-1"
"4346","hal iii","163","80","3689","25"
"5732","ulrich germann","875","33","628","10"
"54181","maki watanabe","19129","2","59","-1"
"30726","jill burstein","1161","27","644","-1"
"8387","yonatan bisk","1399","24","252","-1"
"40774","panayiotis georgiou","5092","8","124","-1"
"16786","david traum","177","77","1271","19"
"51897","claudia gentile","43194","1","87","-1"
"50889","howard neely","38699","1","15","-1"
"4904","xiaoman pan","1928","19","145","-1"
"37712","franz och","510","47","15305","32"
"16303","nancy ide","223","70","2658","24"
"46644","laurie gerber","2508","15","137","-1"
"3516","jonathan may","474","49","781","12"
"47735","emil ettelaie","15378","3","24","-1"
"53772","mary okurovsky","44580","1","415","-1"
"53864","michael jahr","19082","2","273","-1"
"40430","abdessamad echihabi","7499","6","873","-1"
"52985","bryce benjamin","18907","2","4","-1"
"5062","alex fraser","6816","6","255","-1"
"37595","jonathan graehl","6043","7","1316","-1"
"7930","shrikanth narayanan","1094","28","493","-1"
"10367","boliang zhang","2179","17","63","-1"
"11017","steve deneefe","4071","10","634","-1"
"34095","derrick higgins","3034","13","186","-1"
"4596","wei wang","440","51","1305","13"
"9984","ke tran","4246","10","67","-1"
"15249","mark hopkins","2194","17","763","-1"
"28971","ulf hermjakob","2108","17","977","-1"
"4267","sudha rao","1784","20","72","-1"
"4417","philipp koehn","21","189","17441","43"
"53216","daniel wong","44172","1","1","-1"
"4002","radu soricut","861","33","1539","15"
"3109","markus dreyer","2692","14","348","-1"
"28498","alan melby","1658","21","97","-1"
"20400","jason riesa","5888","7","92","-1"
"49937","kenji yamada","2209","17","1724","-1"
"1894","grzegorz kondrak","202","73","1379","21"
"52489","quamrul tipu","43646","1","8","-1"
"46989","irene langkildegeary","8156","5","180","-1"
"9764","tianlu wang","5695","7","169","-1"
"53771","lynn carlson","3966","10","491","-1"
"14259","dan cristea","1687","20","322","-1"
"32782","ann irvine","1902","19","371","-1"
"716","heng ji","29","168","2272","28"
"7910","graeme hirst","119","90","3677","23"
"3377","eunsol choi","1432","23","573","-1"
"10368","kevin knight","30","163","9487","47"
"28507","dragos munteanu","3930","10","669","-1"
"50887","robert belvin","4184","10","218","-1"
"46659","ningning mahlmann","35777","1",\N,"-1"
"51545","william wong","42946","1","1","-1"
"4447","bo pang","1101","28","9316","-1"
"54890","magdalena romera","45428","1","62","-1"
"54889","estibaliz amorrortu","45427","1","62","-1"
"4880","slava andreyev","8208","5","105","-1"
"34802","matic horvat","11544","4","23","-1"
"43892","kathleen egan","8964","5",\N,"-1"
"10831","sudeep gandhe","4068","10","57","-1"
"2196","martin chodorow","672","39","2126","21"
"41364","valentin tablan","2838","14","536","-1"
"843","ashish vaswani","1418","23","776","-1"
"11968","deniz yuret","887","33","1242","15"
