"W12-1526","2012","0","3"
"scott-etal-2012-corpus","2012","7","1"
"W11-0222","2011","11","2"
"hardcastle-scott-2008-evaluate","2008","6","2"
"W07-2313","2007","1","3"
"J07-1006","2007","68","2"
"I05-5005","2005","-1","2"
"I05-5010","2005","20","2"
"J03-2003","2003","81","2"
"2003.eamt-1.13","2003","16","2"
"bouayad-agha-etal-2002-pills","2002","25","3"
"W01-0815","2001","1","2"
"P01-1015","2001","19","6"
"2001.mtsummit-papers.27","2001","10","2"
"W00-1410","2000","3","7"
"W00-1426","2000","17","3"
"cahill-etal-2000-enabling","2000","13","8"
"W98-1427","1998","38","1"
"W98-1437","1998","4","2"
"P98-2173","1998","90","2"
"J98-3001","1998","19","3"
"C98-2168","1998","90","2"
"C96-1050","1996","7","2"
"1996.tc-1.12","1996","-1","1"
"W94-0306","1994","2","2"
"W94-0308","1994","55","4"
"J94-1006","1994","-1","1"
"W93-0203","1993","-1","2"
"1993.tc-1.15","1993","-1","1"
