19993609,uPlatform a customizable multi-user windowing system for interactive tabletop,2011,11,4,2,1,2105609606,Yongqiang Qin,0,0.016357069610664,0.0645642369777481
113195689,Enabling efficient browsing and manipulation of web tables on smartphone,2011,14,2,2,1,2096877878,Wenchang Xu,0,0.016357069610664,0.0645642369777481
1487788735,Pull and Push Proximity-Aware User Interface for Navigating in 3D Space Using a Handheld Camera,2009,5,3,1,1,2114180263,Yuanchun Shi,0,-0.1609322789155442,-0.3154242924447361
1481105433,Smart Classroom - An Intelligent Environment for Tele-education,2001,13,32,1,1,2114180263,Yuanchun Shi,0,0.11138210331041906,0.372602967812809
1680822476,Intelligent meeting room facilitating collaboration for multi mobile devices on contextual information,2004,11,7,2,0,2103275555,Enyi Chen,0,-0.2819624088071051,0.4006745862436847
1598376221,Enabling Interactive Access to Web Tables,2009,13,3,2,1,2096877878,Wenchang Xu,0,-0.36392477096384696,-0.5565834300923171
1921048635,Studying Accessible States of User Interfaces on Tabletops,2014,9,0,2,1,2105609606,Yongqiang Qin,0,-0.5836621554150703,-1.0424896139677449
1972025049,Enhancing collaboration in tabletop board game,2012,7,6,1,1,2114180263,Yuanchun Shi,0,1.0087633286297615,-0.6744306616500579
1977476264,TangramTheatre presenting childrens creation on multimodal tabletops,2014,5,1,2,1,2050549889,Yue Shi,0,0.016357069610664,0.0645642369777481
1979446051,QOOK enhancing information revisitation for active reading with a paper book,2014,17,3,2,1,2105609606,Yongqiang Qin,0,-0.48119634357993996,-0.47722906335436605
1977844393,Dual relations in physical and cyber space,2006,11,11,1,1,2114180263,Yuanchun Shi,0,0.016357069610664,0.0645642369777481
1978299188,Developing HCI Education Crossing Asia,2015,6,3,2,0,2111246749,Anind K. Dey,0,0.016357069610664,0.0645642369777481
1992635309,A Tabletop-Centric Smart Space for Emergency Response,2015,14,1,2,1,2105609606,Yongqiang Qin,0,-1.0872418923091127,0.1388207804830882
1992934504,Facilitating parallel web browsing through multiple-page view,2013,9,4,2,1,2096877878,Wenchang Xu,0,0.016357069610664,0.0645642369777481
2005309718,Finding Users Interest Blocks using Significant Implicit Evidence for Web Browsing on Small Screen Devices,2009,27,5,1,1,2114180263,Yuanchun Shi,0,-1.3491583392218882,-1.4539662948384913
1989609738,Enhancing browsing experience of table and image elements in web pages,2010,22,0,2,1,2096877878,Wenchang Xu,0,0.016357069610664,0.0645642369777481
1991954738,Smart home on smart phone,2011,3,9,2,1,2096877878,Wenchang Xu,0,-0.44268901477946115,-0.36267567597613787
2000698053,RegionalSliding enhancing target selection on touchscreen-based mobile devices,2011,12,3,2,1,2096877878,Wenchang Xu,0,-0.3061912215482746,0.09973281168530801
2010009025,Facilitating interaction with large displays in smart spaces,2005,15,3,1,1,2114180263,Yuanchun Shi,0,-1.2281463229070122,0.6207747949237762
2020876647,A tabletop multi-touch DalÃ­s painting appreciation system,2010,2,0,1,1,2114180263,Yuanchun Shi,0,-0.5357028373083412,0.6095552530717377
2011069645,PicoPet &quot;Real World&quot; digital pet on a handheld projector,2011,2,4,1,1,2114180263,Yuanchun Shi,0,0.016357069610664,0.0645642369777481
2028670960,iWebImage Enabling real-time interactive access to web images,2010,9,0,2,1,2096877878,Wenchang Xu,0,0.016357069610664,0.0645642369777481
2039992957,Implicit bookmarking Improving support for revisitation in within-document reading tasks,2013,22,8,2,0,1560725665,Ken Hinckley,0,0.016357069610664,0.0645642369777481
2033073250,pPen enabling authenticated pen and touch interaction on tabletop surfaces,2010,5,66,2,1,2105609606,Yongqiang Qin,0,0.35254104890073185,-0.7436022545087893
