"2243565981","Songyun Duan","944","19","806","14"
"2472728339","Feifei Li","183","70","3017","25"
"2013579417","George Candea","786820","9","336",\N
"2421219006","Dongdong Zhao","1001171","1","2",\N
"260911237","Herodotos Herodotou","1218","25","1091","12"
"2267564358","Mumtaz Ahmad","1065759","8","218",\N
"2066833720","Ashraf Aboulnaga","160","71","2367","26"
"2557766300","Xin Jin","1026966","1","70",\N
"2120460824","Wangchao Le","963229","6","131",\N
"2295328501","Anastasios Kementsietsidis","236","44","2299","23"
"2272704701","Shivnath Babu","68","85","6895","35"
"2150824222","Geetika T. Lakshmanan","1018338","6","39",\N
"2104996227","B. Cook","1016649","1","19",\N
"2105061512","Badrish Chandramouli","460","46","1078","18"
"2166693565","Jonathan Goldstein","331","35","1655","21"
"2154112353","Michael J. Ward","753350","4","53",\N
"2238314490","Kavitha Srinivas","1085","23","730","13"
"2285322116","Shivanath Babu","984612","1","42",\N
"2108048847","Nedyalko Borisov","762661","12","584",\N
"2135310579","Peter Franklin","1001139","1","2",\N
"2090809909","Oktie Hassanzadeh","1540","19","504","11"
"2136540148","Brian P. Byrne","729194","1","13",\N
"2031292650","Paul T. Keyser","1018916","1","8",\N
"2299093390","Balan Sethu Raman","645","30","1022","16"
"2257433360","Kamesh Munagala","1788","13","807","10"
"1581053495","Vamsidhar Thummala","762643","4","158",\N
"77696115","Achille Fokoue","1843","19","388","10"
"2066273517","Octavian Udrea","871737","9","421",\N
