"2021.naacl-main.15","Data Filtering using Cross-Lingual Word Embeddings","2021","-1","-1","4","1","3259","christian herold","Proceedings of the 2021 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies","0"
"2021.iwslt-1.32","Integrated Training for Sequence-to-Sequence Models Using Non-Autoregressive Transformer","2021","-1","-1","7","0","5801","evgeniia tokarchuk","Proceedings of the 18th International Conference on Spoken Language Translation (IWSLT 2021)","0"
"2021.insights-1.10","Recurrent Attention for the Transformer","2021","-1","-1","4","1","3260","jan rosendahl","Proceedings of the Second Workshop on Insights from Negative Results in NLP","0"
"2021.dialdoc-1.8","Cascaded Span Extraction and Response Generation for Document-Grounded Dialog","2021","-1","-1","4","0","11223","nico daheim","Proceedings of the 1st Workshop on Document-grounded Dialogue and Conversational Question Answering (DialDoc 2021)","0"
"2021.acl-srw.1","Investigation on Data Adaptation Techniques for Neural Named Entity Recognition","2021","-1","-1","5","0","5801","evgeniia tokarchuk","Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing: Student Research Workshop","0"
"2021.acl-srw.3","Transformer-Based Direct Hidden {M}arkov Model for Machine Translation","2021","-1","-1","4","1","5802","weiyue wang","Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing: Student Research Workshop","0"
"2020.wmt-1.71","Diving Deep into Context-Aware Neural Machine Translation","2020","-1","-1","6","0","13894","jingjing huo","Proceedings of the Fifth Conference on Machine Translation","0"
"2020.wmt-1.103","Towards a Better Evaluation of Metrics for Machine Translation","2020","-1","-1","3","0","13934","peter stanchev","Proceedings of the Fifth Conference on Machine Translation","0"
"2020.findings-emnlp.155","Multi-Agent Mutual Learning at Sentence-Level and Token-Level for Neural Machine Translation","2020","-1","-1","3","0","19592","baohao liao","Findings of the Association for Computational Linguistics: EMNLP 2020","0"
"2020.eamt-1.5","When and Why is Unsupervised Neural Machine Translation Useless?","2020","50","1","3","1","20831","yunsu kim","Proceedings of the 22nd Annual Conference of the European Association for Machine Translation","0"
"2020.coling-main.386","Unifying Input and Output Smoothing in Neural Machine Translation","2020","-1","-1","3","1","12422","yingbo gao","Proceedings of the 28th International Conference on Computational Linguistics","0"
