"2021.nodalida-main.28","{NLI} Data Sanity Check: Assessing the Effect of Data Corruption on Model Performance","2021","-1","-1","4","1","2672","aarne talman","Proceedings of the 23rd Nordic Conference on Computational Linguistics (NoDaLiDa)","0"
"2021.nodalida-main.37","Boosting Neural Machine Translation from {F}innish to {N}orthern {S}{\\'a}mi with Rule-Based Backtranslation","2021","-1","-1","4","1","2697","mikko aulamo","Proceedings of the 23rd Nordic Conference on Computational Linguistics (NoDaLiDa)","0"
"2021.konvens-1.25","Towards a balanced annotated Low {S}axon dataset for diachronic investigation of dialectal variation","2021","-1","-1","3","0","5583","janine siewert","Proceedings of the 17th Conference on Natural Language Processing (KONVENS 2021)","0"
"2021.emnlp-main.664","An Empirical Investigation of Word Alignment Supervision for Zero-Shot Multilingual Neural Machine Translation","2021","-1","-1","4","1","4093","alessandro raganato","Proceedings of the 2021 Conference on Empirical Methods in Natural Language Processing","0"
"2021.bsnlp-1.8","Creating an Aligned {R}ussian Text Simplification Dataset from Language Learner Data","2021","-1","-1","2","0","12042","anna dmitrieva","Proceedings of the 8th Workshop on Balto-Slavic Natural Language Processing","0"
"2021.americasnlp-1.29","The {H}elsinki submission to the {A}mericas{NLP} shared task","2021","-1","-1","4","1","9977","raul vazquez","Proceedings of the First Workshop on Natural Language Processing for Indigenous Languages of the Americas","0"
"2021.acl-srw.35","On the differences between {BERT} and {MT} encoder spaces and how to address them in translation tasks","2021","-1","-1","4","1","9977","raul vazquez","Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing: Student Research Workshop","0"
"2020.wmt-1.40","The {MUCOW} word sense disambiguation test suite at {WMT} 2020","2020","-1","-1","3","0","263","yves scherrer","Proceedings of the Fifth Conference on Machine Translation","0"
"2020.wmt-1.139","The Tatoeba Translation Challenge {--} Realistic Data Sets for Low Resource and Multilingual {MT}","2020","-1","-1","1","1","2675","jorg tiedemann","Proceedings of the Fifth Conference on Machine Translation","0"
"2020.vardial-1.3","{LSDC} - A comprehensive dataset for Low {S}axon Dialect Classification","2020","-1","-1","4","0","5583","janine siewert","Proceedings of the 7th Workshop on NLP for Similar Languages, Varieties and Dialects","0"
