"2021.acl-demo.9","{MT}-{T}elescope: {A}n interactive platform for contrastive evaluation of {MT} systems","2021","-1","-1","5","1","7230","ricardo rei","Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing: System Demonstrations","0"
"2020.wmt-1.101","Unbabel{'}s Participation in the {WMT}20 Metrics Shared Task","2020","-1","-1","4","1","7230","ricardo rei","Proceedings of the Fifth Conference on Machine Translation","0"
"2020.emnlp-main.213","{COMET}: A Neural Framework for {MT} Evaluation","2020","-1","-1","4","1","7230","ricardo rei","Proceedings of the 2020 Conference on Empirical Methods in Natural Language Processing (EMNLP)","0"
"2020.amta-user.4","{COMET} - Deploying a New State-of-the-art {MT} Evaluation Metric in Production","2020","-1","-1","4","1","13538","craig stewart","Proceedings of the 14th Conference of the Association for Machine Translation in the Americas (Volume 2: User Track)","0"
"P16-1103","Synthesizing Compound Words for Machine Translation","2016","25","4","3","1","26314","austin matthews","Proceedings of the 54th Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers)","1"
"D15-1284","Humor Recognition and Humor Anchor Extraction","2015","25","41","2","0","894","diyi yang","Proceedings of the 2015 Conference on Empirical Methods in Natural Language Processing","0"
"W14-3627","Domain and Dialect Adaptation for Machine Translation into {E}gyptian {A}rabic","2014","31","8","4","0","23961","serena jeblee","Proceedings of the {EMNLP} 2014 Workshop on {A}rabic Natural Language Processing ({ANLP})","0"
"W14-3315","The {CMU} Machine Translation Systems at {WMT} 2014","2014","24","7","9","1","26314","austin matthews","Proceedings of the Ninth Workshop on Statistical Machine Translation","0"
"W14-3348","Meteor Universal: Language Specific Translation Evaluation for Any Target Language","2014","11","699","2","1","20879","michael denkowski","Proceedings of the Ninth Workshop on Statistical Machine Translation","0"
"W14-0311","Real Time Adaptive Machine Translation for Post-Editing with cdec and {T}rans{C}enter","2014","17","16","2","1","20879","michael denkowski","Proceedings of the {EACL} 2014 Workshop on Humans and Computer-assisted Translation","0"
"Q14-1031","Locally Non-Linear Learning for Statistical Machine Translation via Discretization and Structured Regularization","2014","48","3","3","1","3375","jonathan clark","Transactions of the Association for Computational Linguistics","0"
"E14-1042","Learning from Post-Editing: Online Model Adaptation for Statistical Machine Translation","2014","30","39","3","1","20879","michael denkowski","Proceedings of the 14th Conference of the {E}uropean Chapter of the Association for Computational Linguistics","0"
"2014.amta-wptp.6","Cognitive demand and cognitive effort in post-editing","2014","-1","-1","3","0","30157","isabel lacruz","Proceedings of the 11th Conference of the Association for Machine Translation in the Americas","0"
"2014.amta-wptp.14","Real time adaptive machine translation: cdec and {T}rans{C}enter","2014","-1","-1","2","1","20879","michael denkowski","Proceedings of the 11th Conference of the Association for Machine Translation in the Americas","0"
"W13-2205","The {CMU} Machine Translation Systems at {WMT} 2013: Syntax, Synthetic Translation Options, and Pseudo-References","2013","26","13","9","0.833333","23186","waleed ammar","Proceedings of the Eighth Workshop on Statistical Machine Translation","0"
"N13-1029","Improving Syntax-Augmented Machine Translation by Coarsening the Label Set","2013","20","15","2","1","13984","greg hanneman","Proceedings of the 2013 Conference of the North {A}merican Chapter of the Association for Computational Linguistics: Human Language Technologies","0"
"N13-1116","Grouping Language Model Boundary Words to Speed K{--}Best Extraction from Hypergraphs","2013","36","20","3","1","10335","kenneth heafield","Proceedings of the 2013 Conference of the North {A}merican Chapter of the Association for Computational Linguistics: Human Language Technologies","0"
"2013.mtsummit-user.1","Analyzing and Predicting {MT} Utility and Post-Editing Productivity in Enterprise-scale Translation Projects","2013","-1","-1","1","1","13539","alon lavie","Proceedings of Machine Translation Summit XIV: User track","0"
"W12-3131","The {CMU}-Avenue {F}rench-{E}nglish Translation System","2012","17","17","3","1","20879","michael denkowski","Proceedings of the Seventh Workshop on Statistical Machine Translation","0"
"D12-1107","Language Model Rest Costs and Space-Efficient Storage","2012","27","6","3","1","10335","kenneth heafield","Proceedings of the 2012 Joint Conference on Empirical Methods in Natural Language Processing and Computational Natural Language Learning","0"
"2012.amta-papers.4","One System, Many Domains: Open-Domain Statistical Machine Translation via Feature Augmentation","2012","29","14","2","1","3375","jonathan clark","Proceedings of the 10th Conference of the Association for Machine Translation in the Americas: Research Papers","0"
"2012.amta-papers.6","Challenges in Predicting Machine Translation Utility for Human Post-Editors","2012","16","10","2","1","20879","michael denkowski","Proceedings of the 10th Conference of the Association for Machine Translation in the Americas: Research Papers","0"
"W11-2107","Meteor 1.3: Automatic Metric for Reliable Optimization and Evaluation of Machine Translation Systems","2011","15","243","2","1","20879","michael denkowski","Proceedings of the Sixth Workshop on Statistical Machine Translation","0"
"W11-2117","{CMU} System Combination in {WMT} 2011","2011","14","7","2","1","10335","kenneth heafield","Proceedings of the Sixth Workshop on Statistical Machine Translation","0"
"W11-2143","{CMU} Syntax-Based Machine Translation at {WMT} 2011","2011","20","1","2","1","13984","greg hanneman","Proceedings of the Sixth Workshop on Statistical Machine Translation","0"
"W11-1011","Automatic Category Label Coarsening for Syntax-Based Machine Translation","2011","15","12","2","1","13984","greg hanneman","Proceedings of Fifth Workshop on Syntax, Semantics and Structure in Statistical Translation","0"
"W11-1015","A General-Purpose Rule Extractor for {SCFG}-Based Machine Translation","2011","18","9","3","1","13984","greg hanneman","Proceedings of Fifth Workshop on Syntax, Semantics and Structure in Statistical Translation","0"
"P11-2031","Better Hypothesis Testing for Statistical Machine Translation: Controlling for Optimizer Instability","2011","28","335","3","1","3375","jonathan clark","Proceedings of the 49th Annual Meeting of the Association for Computational Linguistics: Human Language Technologies","0"
"P11-1042","Unsupervised Word Alignment with Arbitrary Features","2011","42","39","3","0.152581","3925","chris dyer","Proceedings of the 49th Annual Meeting of the Association for Computational Linguistics: Human Language Technologies","1"
"2011.mtsummit-tutorials.3","Evaluating the Output of Machine Translation Systems","2011","-1","-1","1","1","13539","alon lavie","Proceedings of Machine Translation Summit XIII: Tutorial Abstracts","0"
"W10-1709","Improved Features and Grammar Selection for Syntax-Based {MT}","2010","17","5","3","1","13984","greg hanneman","Proceedings of the Joint Fifth Workshop on Statistical Machine Translation and {M}etrics{MATR}","0"
"W10-1744","{CMU} Multi-Engine Machine Translation for {WMT} 2010","2010","16","6","2","1","10335","kenneth heafield","Proceedings of the Joint Fifth Workshop on Statistical Machine Translation and {M}etrics{MATR}","0"
"W10-1751","{METEOR}-{NEXT} and the {METEOR} Paraphrase Tables: Improved Evaluation Support for Five Target Languages","2010","7","61","2","1","20879","michael denkowski","Proceedings of the Joint Fifth Workshop on Statistical Machine Translation and {M}etrics{MATR}","0"
"W10-0709","Exploring Normalization Techniques for Human Judgments of Machine Translation Adequacy Collected Using {A}mazon {M}echanical {T}urk","2010","2","11","2","1","20879","michael denkowski","Proceedings of the {NAACL} {HLT} 2010 Workshop on Creating Speech and Language Data with {A}mazon{'}s Mechanical Turk","0"
"W10-0711","Turker-Assisted Paraphrasing for {E}nglish-{A}rabic Machine Translation","2010","3","28","3","1","20879","michael denkowski","Proceedings of the {NAACL} {HLT} 2010 Workshop on Creating Speech and Language Data with {A}mazon{'}s Mechanical Turk","0"
"N10-1031","Extending the {METEOR} Machine Translation Evaluation Metric to the Phrase Level","2010","9","46","2","1","20879","michael denkowski","Human Language Technologies: The 2010 Annual Conference of the North {A}merican Chapter of the Association for Computational Linguistics","0"
"clark-lavie-2010-loonybin","{L}oony{B}in: Keeping Language Technologists Sane through Automated Management of Experimental (Hyper)Workflows","2010","10","5","2","1","3375","jonathan clark","Proceedings of the Seventh International Conference on Language Resources and Evaluation ({LREC}'10)","0"
"2010.amta-tutorials.4","Evaluating the Output of Machine Translation Systems","2010","10","18","1","1","13539","alon lavie","Proceedings of the 9th Conference of the Association for Machine Translation in the Americas: Tutorials","0"
